# exported by xylib from a canberra_cnf file

### block #0 Sample title.
# date and time: Fri, 2024-03-15 11:12:39
# energy calib 0: 0.6693549
# energy calib 1: 0.8467742
# energy calib 2: 0
# live time (s): 1200.00
# real time (s): 1201.42
# column_1	column_2
448.612917	429.000000
449.459692	388.000000
450.306466	397.000000
451.153240	353.000000
452.000014	426.000000
452.846789	398.000000
453.693563	427.000000
454.540337	407.000000
455.387111	413.000000
456.233885	390.000000
457.080660	402.000000
457.927434	418.000000
458.774208	439.000000
459.620982	445.000000
460.467757	495.000000
461.314531	438.000000
462.161305	396.000000
463.008079	441.000000
463.854853	438.000000
464.701628	438.000000
465.548402	401.000000
466.395176	412.000000
467.241950	434.000000
468.088725	429.000000
468.935499	470.000000
469.782273	450.000000
470.629047	484.000000
471.475821	448.000000
472.322596	419.000000
473.169370	449.000000
474.016144	425.000000
474.862918	457.000000
475.709693	415.000000
476.556467	447.000000
477.403241	419.000000
478.250015	415.000000
479.096789	445.000000
479.943564	434.000000
480.790338	389.000000
481.637112	402.000000
482.483886	402.000000
483.330661	379.000000
484.177435	421.000000
485.024209	400.000000
485.870983	386.000000
486.717757	420.000000
487.564532	397.000000
488.411306	358.000000
489.258080	395.000000
490.104854	386.000000
490.951629	374.000000
491.798403	383.000000
492.645177	381.000000
493.491951	397.000000
494.338725	384.000000
495.185500	386.000000
496.032274	360.000000
496.879048	360.000000
497.725822	328.000000
498.572596	362.000000
499.419371	363.000000
500.266145	335.000000
501.112919	361.000000
501.959693	366.000000
502.806468	354.000000
503.653242	324.000000
504.500016	359.000000
505.346790	366.000000
506.193564	345.000000
507.040339	325.000000
507.887113	333.000000
508.733887	305.000000
509.580661	318.000000
510.427436	351.000000
511.274210	326.000000
512.120984	325.000000
512.967758	271.000000
513.814532	275.000000
514.661307	303.000000
515.508081	299.000000
516.354855	313.000000
517.201629	361.000000
518.048404	304.000000
518.895178	284.000000
519.741952	298.000000
520.588726	269.000000
521.435500	251.000000
522.282275	278.000000
523.129049	287.000000
523.975823	260.000000
524.822597	268.000000
525.669372	263.000000
526.516146	270.000000
527.362920	268.000000
528.209694	280.000000
529.056468	271.000000
529.903243	244.000000
530.750017	262.000000
531.596791	273.000000
532.443565	239.000000
533.290340	254.000000
534.137114	233.000000
534.983888	265.000000
535.830662	252.000000
536.677436	238.000000
537.524211	243.000000
538.370985	250.000000
539.217759	275.000000
540.064533	286.000000
540.911308	231.000000
541.758082	212.000000
542.604856	231.000000
543.451630	208.000000
544.298404	225.000000
545.145179	241.000000
545.991953	227.000000
546.838727	222.000000
547.685501	230.000000
548.532275	252.000000
549.379050	207.000000
550.225824	218.000000
551.072598	212.000000
551.919372	236.000000
552.766147	226.000000
553.612921	183.000000
554.459695	222.000000
555.306469	222.000000
556.153243	219.000000
557.000018	201.000000
557.846792	194.000000
558.693566	183.000000
559.540340	186.000000
560.387115	214.000000
561.233889	180.000000
562.080663	205.000000
562.927437	181.000000
563.774211	203.000000
564.620986	188.000000
565.467760	176.000000
566.314534	202.000000
567.161308	168.000000
568.008083	191.000000
568.854857	194.000000
569.701631	204.000000
570.548405	194.000000
571.395179	167.000000
572.241954	189.000000
573.088728	154.000000
573.935502	180.000000
574.782276	174.000000
575.629051	175.000000
576.475825	177.000000
577.322599	142.000000
578.169373	202.000000
579.016147	165.000000
579.862922	157.000000
580.709696	175.000000
581.556470	157.000000
582.403244	164.000000
583.250019	152.000000
584.096793	176.000000
584.943567	169.000000
585.790341	174.000000
586.637115	179.000000
587.483890	154.000000
588.330664	150.000000
589.177438	136.000000
590.024212	148.000000
590.870987	169.000000
591.717761	171.000000
592.564535	150.000000
593.411309	160.000000
594.258083	174.000000
595.104858	136.000000
595.951632	152.000000
596.798406	153.000000
597.645180	147.000000
598.491955	138.000000
599.338729	180.000000
600.185503	160.000000
601.032277	160.000000
601.879051	134.000000
602.725826	138.000000
603.572600	126.000000
604.419374	143.000000
605.266148	127.000000
606.112922	150.000000
606.959697	132.000000
607.806471	121.000000
608.653245	130.000000
609.500019	126.000000
610.346794	121.000000
611.193568	117.000000
612.040342	125.000000
612.887116	130.000000
613.733890	128.000000
614.580665	111.000000
615.427439	105.000000
616.274213	128.000000
617.120987	119.000000
617.967762	126.000000
618.814536	120.000000
619.661310	108.000000
620.508084	124.000000
621.354858	108.000000
622.201633	127.000000
623.048407	112.000000
623.895181	122.000000
624.741955	118.000000
625.588730	104.000000
626.435504	108.000000
627.282278	114.000000
628.129052	91.000000
628.975826	96.000000
629.822601	114.000000
630.669375	97.000000
631.516149	132.000000
632.362923	119.000000
633.209698	94.000000
634.056472	90.000000
634.903246	117.000000
635.750020	93.000000
636.596794	88.000000
637.443569	94.000000
638.290343	104.000000
639.137117	89.000000
639.983891	92.000000
640.830666	89.000000
641.677440	75.000000
642.524214	96.000000
643.370988	104.000000
644.217762	101.000000
645.064537	75.000000
645.911311	110.000000
646.758085	98.000000
647.604859	92.000000
648.451634	76.000000
649.298408	78.000000
650.145182	77.000000
650.991956	113.000000
651.838730	81.000000
652.685505	93.000000
653.532279	79.000000
654.379053	98.000000
655.225827	79.000000
656.072601	81.000000
656.919376	70.000000
657.766150	102.000000
658.612924	77.000000
659.459698	76.000000
660.306473	85.000000
661.153247	76.000000
662.000021	81.000000
662.846795	85.000000
663.693569	78.000000
664.540344	74.000000
665.387118	89.000000
666.233892	77.000000
667.080666	71.000000
667.927441	84.000000
668.774215	80.000000
669.620989	70.000000
670.467763	68.000000
671.314537	78.000000
672.161312	82.000000
673.008086	85.000000
673.854860	90.000000
674.701634	82.000000
675.548409	86.000000
676.395183	70.000000
677.241957	75.000000
678.088731	67.000000
678.935505	88.000000
679.782280	62.000000
680.629054	78.000000
681.475828	83.000000
682.322602	56.000000
683.169377	78.000000
684.016151	65.000000
684.862925	56.000000
685.709699	84.000000
686.556473	77.000000
687.403248	66.000000
688.250022	75.000000
689.096796	53.000000
689.943570	66.000000
690.790345	87.000000
691.637119	66.000000
692.483893	62.000000
693.330667	75.000000
694.177441	66.000000
695.024216	69.000000
695.870990	79.000000
696.717764	68.000000
697.564538	64.000000
698.411313	60.000000
699.258087	50.000000
700.104861	70.000000
700.951635	66.000000
701.798409	57.000000
702.645184	54.000000
703.491958	75.000000
704.338732	70.000000
705.185506	60.000000
706.032281	72.000000
706.879055	56.000000
707.725829	64.000000
708.572603	69.000000
709.419377	50.000000
710.266152	69.000000
711.112926	64.000000
711.959700	57.000000
712.806474	71.000000
713.653248	54.000000
714.500023	63.000000
715.346797	64.000000
716.193571	57.000000
717.040345	52.000000
717.887120	42.000000
718.733894	55.000000
719.580668	60.000000
720.427442	50.000000
721.274216	37.000000
722.120991	53.000000
722.967765	59.000000
723.814539	45.000000
724.661313	63.000000
725.508088	43.000000
726.354862	50.000000
727.201636	50.000000
728.048410	47.000000
728.895184	72.000000
729.741959	62.000000
