#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 09:17:35
# Real time (s): 1203.260
# Live time (s): 1200.000
#
# Total counts:  117720
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  227
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
431	365.629	157	0.130833
432	366.476	168	0.14
433	367.323	165	0.1375
434	368.169	187	0.155833
435	369.016	188	0.156667
436	369.863	156	0.13
437	370.710	160	0.133333
438	371.556	178	0.148333
439	372.403	168	0.14
440	373.250	172	0.143333
441	374.097	165	0.1375
442	374.944	172	0.143333
443	375.790	179	0.149167
444	376.637	145	0.120833
445	377.484	188	0.156667
446	378.331	170	0.141667
447	379.177	155	0.129167
448	380.024	151	0.125833
449	380.871	158	0.131667
450	381.718	170	0.141667
451	382.565	155	0.129167
452	383.411	155	0.129167
453	384.258	170	0.141667
454	385.105	152	0.126667
455	385.952	153	0.1275
456	386.798	178	0.148333
457	387.645	167	0.139167
458	388.492	172	0.143333
459	389.339	156	0.13
460	390.185	158	0.131667
461	391.032	137	0.114167
462	391.879	158	0.131667
463	392.726	161	0.134167
464	393.573	155	0.129167
465	394.419	168	0.14
466	395.266	145	0.120833
467	396.113	168	0.14
468	396.960	170	0.141667
469	397.806	166	0.138333
470	398.653	150	0.125
471	399.500	151	0.125833
472	400.347	147	0.1225
473	401.194	186	0.155
474	402.040	149	0.124167
475	402.887	138	0.115
476	403.734	150	0.125
477	404.581	136	0.113333
478	405.427	134	0.111667
479	406.274	152	0.126667
480	407.121	160	0.133333
481	407.968	166	0.138333
482	408.815	148	0.123333
483	409.661	134	0.111667
484	410.508	139	0.115833
485	411.355	153	0.1275
486	412.202	141	0.1175
487	413.048	140	0.116667
488	413.895	149	0.124167
489	414.742	145	0.120833
490	415.589	139	0.115833
491	416.435	150	0.125
492	417.282	136	0.113333
493	418.129	130	0.108333
494	418.976	135	0.1125
495	419.823	134	0.111667
496	420.669	161	0.134167
497	421.516	140	0.116667
498	422.363	123	0.1025
499	423.210	127	0.105833
500	424.056	127	0.105833
501	424.903	116	0.0966667
502	425.750	127	0.105833
503	426.597	133	0.110833
504	427.444	144	0.12
505	428.290	127	0.105833
506	429.137	146	0.121667
507	429.984	104	0.0866667
508	430.831	109	0.0908333
509	431.677	103	0.0858333
510	432.524	119	0.0991667
511	433.371	127	0.105833
512	434.218	107	0.0891667
513	435.065	120	0.1
514	435.911	93	0.0775
515	436.758	127	0.105833
516	437.605	133	0.110833
517	438.452	117	0.0975
518	439.298	138	0.115
519	440.145	117	0.0975
520	440.992	113	0.0941667
521	441.839	108	0.09
522	442.685	119	0.0991667
523	443.532	121	0.100833
524	444.379	101	0.0841667
525	445.226	101	0.0841667
526	446.073	112	0.0933333
527	446.919	109	0.0908333
528	447.766	117	0.0975
529	448.613	116	0.0966667
530	449.460	109	0.0908333
531	450.306	103	0.0858333
532	451.153	99	0.0825
533	452.000	125	0.104167
534	452.847	96	0.08
535	453.694	109	0.0908333
536	454.540	113	0.0941667
537	455.387	101	0.0841667
538	456.234	96	0.08
539	457.081	107	0.0891667
540	457.927	118	0.0983333
541	458.774	110	0.0916667
542	459.621	98	0.0816667
543	460.468	106	0.0883333
544	461.315	120	0.1
545	462.161	90	0.075
546	463.008	118	0.0983333
547	463.855	115	0.0958333
548	464.702	100	0.0833333
549	465.548	107	0.0891667
550	466.395	113	0.0941667
551	467.242	97	0.0808333
552	468.089	113	0.0941667
553	468.935	91	0.0758333
554	469.782	95	0.0791667
555	470.629	106	0.0883333
556	471.476	93	0.0775
557	472.323	88	0.0733333
558	473.169	106	0.0883333
559	474.016	101	0.0841667
560	474.863	94	0.0783333
561	475.710	102	0.085
562	476.556	101	0.0841667
563	477.403	98	0.0816667
564	478.250	91	0.0758333
565	479.097	93	0.0775
566	479.944	99	0.0825
567	480.790	98	0.0816667
568	481.637	95	0.0791667
569	482.484	86	0.0716667
570	483.331	99	0.0825
571	484.177	90	0.075
572	485.024	90	0.075
573	485.871	82	0.0683333
574	486.718	78	0.065
575	487.565	95	0.0791667
576	488.411	92	0.0766667
577	489.258	113	0.0941667
578	490.105	91	0.0758333
579	490.952	86	0.0716667
580	491.798	85	0.0708333
581	492.645	73	0.0608333
582	493.492	83	0.0691667
583	494.339	88	0.0733333
584	495.185	99	0.0825
585	496.032	80	0.0666667
586	496.879	102	0.085
587	497.726	89	0.0741667
588	498.573	96	0.08
589	499.419	66	0.055
590	500.266	85	0.0708333
591	501.113	89	0.0741667
592	501.960	81	0.0675
593	502.806	77	0.0641667
594	503.653	92	0.0766667
595	504.500	81	0.0675
596	505.347	86	0.0716667
597	506.194	81	0.0675
598	507.040	76	0.0633333
599	507.887	59	0.0491667
600	508.734	88	0.0733333
601	509.581	91	0.0758333
602	510.427	72	0.06
603	511.274	79	0.0658333
604	512.121	70	0.0583333
605	512.968	78	0.065
606	513.815	85	0.0708333
607	514.661	85	0.0708333
608	515.508	83	0.0691667
609	516.355	94	0.0783333
610	517.202	81	0.0675
611	518.048	105	0.0875
612	518.895	82	0.0683333
613	519.742	63	0.0525
614	520.589	87	0.0725
615	521.436	83	0.0691667
616	522.282	73	0.0608333
617	523.129	69	0.0575
618	523.976	79	0.0658333
619	524.823	63	0.0525
620	525.669	85	0.0708333
621	526.516	76	0.0633333
622	527.363	71	0.0591667
623	528.210	87	0.0725
624	529.056	60	0.05
625	529.903	61	0.0508333
626	530.750	69	0.0575
627	531.597	65	0.0541667
628	532.444	73	0.0608333
629	533.290	74	0.0616667
630	534.137	66	0.055
631	534.984	58	0.0483333
632	535.831	61	0.0508333
633	536.677	76	0.0633333
634	537.524	72	0.06
635	538.371	66	0.055
636	539.218	68	0.0566667
637	540.065	62	0.0516667
638	540.911	84	0.07
639	541.758	75	0.0625
640	542.605	64	0.0533333
641	543.452	49	0.0408333
642	544.298	60	0.05
643	545.145	55	0.0458333
644	545.992	62	0.0516667
645	546.839	70	0.0583333
646	547.686	68	0.0566667
647	548.532	57	0.0475
648	549.379	80	0.0666667
649	550.226	66	0.055
650	551.073	51	0.0425
651	551.919	60	0.05
652	552.766	66	0.055
653	553.613	58	0.0483333
654	554.460	72	0.06
655	555.306	74	0.0616667
656	556.153	44	0.0366667
657	557.000	61	0.0508333
658	557.847	58	0.0483333
659	558.694	60	0.05
660	559.540	63	0.0525
661	560.387	51	0.0425
662	561.234	58	0.0483333
663	562.081	58	0.0483333
664	562.927	53	0.0441667
665	563.774	57	0.0475
666	564.621	72	0.06
667	565.468	62	0.0516667
668	566.315	60	0.05
669	567.161	60	0.05
670	568.008	60	0.05
