#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 10:30:23
# Real time (s): 1227.290
# Live time (s): 1200.000
#
# Total counts:  1289348
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  2274
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
977	827.968	492	0.41
978	828.815	484	0.403333
979	829.661	484	0.403333
980	830.508	477	0.3975
981	831.355	463	0.385833
982	832.202	454	0.378333
983	833.048	475	0.395833
984	833.895	462	0.385
985	834.742	456	0.38
986	835.589	454	0.378333
987	836.436	500	0.416667
988	837.282	484	0.403333
989	838.129	461	0.384167
990	838.976	440	0.366667
991	839.823	471	0.3925
992	840.669	462	0.385
993	841.516	440	0.366667
994	842.363	448	0.373333
995	843.210	439	0.365833
996	844.056	430	0.358333
997	844.903	469	0.390833
998	845.750	461	0.384167
999	846.597	443	0.369167
1000	847.444	470	0.391667
1001	848.290	427	0.355833
1002	849.137	484	0.403333
1003	849.984	426	0.355
1004	850.831	453	0.3775
1005	851.677	444	0.37
1006	852.524	428	0.356667
1007	853.371	371	0.309167
1008	854.218	428	0.356667
1009	855.065	451	0.375833
1010	855.911	420	0.35
1011	856.758	403	0.335833
1012	857.605	395	0.329167
1013	858.452	410	0.341667
1014	859.298	431	0.359167
1015	860.145	398	0.331667
1016	860.992	421	0.350833
1017	861.839	405	0.3375
1018	862.686	397	0.330833
1019	863.532	411	0.3425
1020	864.379	415	0.345833
1021	865.226	404	0.336667
1022	866.073	412	0.343333
1023	866.919	387	0.3225
1024	867.766	409	0.340833
