#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 08:53:50
# Real time (s): 1245.480
# Live time (s): 1200.000
#
# Total counts:  17444507
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  15538
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
615	521.436	6836	5.69667
616	522.282	7066	5.88833
617	523.129	7032	5.86
618	523.976	7056	5.88
619	524.823	7062	5.885
620	525.669	6990	5.825
621	526.516	7027	5.85583
622	527.363	7013	5.84417
623	528.210	6991	5.82583
624	529.056	7048	5.87333
625	529.903	6931	5.77583
626	530.750	6940	5.78333
627	531.597	6850	5.70833
628	532.444	6883	5.73583
629	533.290	7016	5.84667
630	534.137	6952	5.79333
631	534.984	6891	5.7425
632	535.831	6992	5.82667
633	536.677	6909	5.7575
634	537.524	6840	5.7
635	538.371	6989	5.82417
636	539.218	6911	5.75917
637	540.065	6947	5.78917
638	540.911	6965	5.80417
639	541.758	6979	5.81583
640	542.605	6895	5.74583
641	543.452	6714	5.595
642	544.298	6815	5.67917
643	545.145	6907	5.75583
644	545.992	6738	5.615
645	546.839	6752	5.62667
646	547.686	6921	5.7675
647	548.532	6860	5.71667
648	549.379	6784	5.65333
649	550.226	6673	5.56083
650	551.073	6954	5.795
651	551.919	6844	5.70333
652	552.766	6874	5.72833
653	553.613	6835	5.69583
654	554.460	6670	5.55833
655	555.306	6670	5.55833
656	556.153	6852	5.71
657	557.000	6541	5.45083
658	557.847	6526	5.43833
659	558.694	6590	5.49167
660	559.540	6758	5.63167
661	560.387	6532	5.44333
662	561.234	6578	5.48167
663	562.081	6540	5.45
664	562.927	6534	5.445
665	563.774	6572	5.47667
666	564.621	6612	5.51
667	565.468	6486	5.405
668	566.315	6598	5.49833
669	567.161	6447	5.3725
670	568.008	6309	5.2575
671	568.855	6380	5.31667
672	569.702	6366	5.305
673	570.548	6436	5.36333
674	571.395	6217	5.18083
675	572.242	6289	5.24083
676	573.089	6235	5.19583
677	573.936	6322	5.26833
678	574.782	6236	5.19667
679	575.629	6248	5.20667
680	576.476	6286	5.23833
681	577.323	6245	5.20417
682	578.169	6144	5.12
683	579.016	6021	5.0175
684	579.863	6156	5.13
685	580.710	6078	5.065
686	581.556	5976	4.98
687	582.403	6101	5.08417
688	583.250	6120	5.1
689	584.097	6020	5.01667
690	584.944	5949	4.9575
691	585.790	5998	4.99833
692	586.637	6079	5.06583
693	587.484	5753	4.79417
694	588.331	5936	4.94667
695	589.177	5996	4.99667
696	590.024	5880	4.9
697	590.871	5740	4.78333
698	591.718	5830	4.85833
699	592.565	5873	4.89417
700	593.411	5756	4.79667
701	594.258	5733	4.7775
702	595.105	5815	4.84583
703	595.952	5760	4.8
704	596.798	5695	4.74583
705	597.645	5683	4.73583
706	598.492	5424	4.52
707	599.339	5678	4.73167
708	600.186	5614	4.67833
709	601.032	5610	4.675
710	601.879	5648	4.70667
711	602.726	5545	4.62083
712	603.573	5575	4.64583
713	604.419	5505	4.5875
714	605.266	5583	4.6525
715	606.113	5490	4.575
716	606.960	5499	4.5825
717	607.806	5422	4.51833
718	608.653	5450	4.54167
719	609.500	5498	4.58167
720	610.347	5488	4.57333
721	611.194	5499	4.5825
722	612.040	5271	4.3925
723	612.887	5309	4.42417
724	613.734	5433	4.5275
725	614.581	5452	4.54333
726	615.427	5376	4.48
727	616.274	5388	4.49
728	617.121	5351	4.45917
729	617.968	5335	4.44583
730	618.815	5451	4.5425
731	619.661	5374	4.47833
732	620.508	5407	4.50583
733	621.355	5534	4.61167
734	622.202	5239	4.36583
735	623.048	5322	4.435
736	623.895	5397	4.4975
737	624.742	5441	4.53417
738	625.589	5281	4.40083
739	626.436	5343	4.4525
740	627.282	5436	4.53
741	628.129	5324	4.43667
742	628.976	5449	4.54083
743	629.823	5460	4.55
744	630.669	5403	4.5025
745	631.516	5470	4.55833
746	632.363	5349	4.4575
747	633.210	5357	4.46417
748	634.056	5419	4.51583
749	634.903	5422	4.51833
750	635.750	5647	4.70583
751	636.597	5502	4.585
752	637.444	5345	4.45417
753	638.290	5347	4.45583
754	639.137	5434	4.52833
755	639.984	5385	4.4875
756	640.831	5461	4.55083
757	641.677	5426	4.52167
758	642.524	5552	4.62667
759	643.371	5528	4.60667
760	644.218	5450	4.54167
761	645.065	5585	4.65417
762	645.911	5523	4.6025
763	646.758	5358	4.465
764	647.605	5432	4.52667
765	648.452	5523	4.6025
766	649.298	5460	4.55
767	650.145	5545	4.62083
768	650.992	5587	4.65583
769	651.839	5519	4.59917
770	652.686	5619	4.6825
771	653.532	5538	4.615
772	654.379	5584	4.65333
773	655.226	5628	4.69
774	656.073	5492	4.57667
775	656.919	5541	4.6175
776	657.766	5486	4.57167
777	658.613	5523	4.6025
778	659.460	5542	4.61833
779	660.306	5578	4.64833
780	661.153	5576	4.64667
781	662.000	5520	4.6
782	662.847	5725	4.77083
783	663.694	5603	4.66917
784	664.540	5708	4.75667
785	665.387	5482	4.56833
786	666.234	5449	4.54083
787	667.081	5598	4.665
788	667.927	5609	4.67417
789	668.774	5514	4.595
790	669.621	5501	4.58417
791	670.468	5583	4.6525
792	671.315	5398	4.49833
793	672.161	5502	4.585
794	673.008	5495	4.57917
795	673.855	5497	4.58083
796	674.702	5477	4.56417
797	675.548	5407	4.50583
798	676.395	5426	4.52167
799	677.242	5490	4.575
800	678.089	5391	4.4925
