#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 14:03:02
# Real time (s): 1807.320
# Live time (s): 1800.000
#
# Total counts:  180146
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  126
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
632	535.831	26	0.0144444
633	536.677	27	0.015
634	537.524	29	0.0161111
635	538.371	46	0.0255556
636	539.218	32	0.0177778
637	540.065	31	0.0172222
638	540.911	26	0.0144444
639	541.758	24	0.0133333
640	542.605	17	0.00944444
641	543.452	17	0.00944444
642	544.298	16	0.00888889
643	545.145	31	0.0172222
644	545.992	23	0.0127778
645	546.839	35	0.0194444
646	547.686	38	0.0211111
647	548.532	27	0.015
648	549.379	26	0.0144444
649	550.226	33	0.0183333
650	551.073	21	0.0116667
651	551.919	24	0.0133333
652	552.766	17	0.00944444
653	553.613	24	0.0133333
654	554.460	20	0.0111111
655	555.306	31	0.0172222
656	556.153	30	0.0166667
657	557.000	23	0.0127778
658	557.847	17	0.00944444
659	558.694	28	0.0155556
660	559.540	15	0.00833333
661	560.387	28	0.0155556
662	561.234	23	0.0127778
663	562.081	15	0.00833333
664	562.927	19	0.0105556
665	563.774	8	0.00444444
666	564.621	27	0.015
667	565.468	28	0.0155556
668	566.315	15	0.00833333
669	567.161	19	0.0105556
670	568.008	15	0.00833333
671	568.855	18	0.01
672	569.702	20	0.0111111
673	570.548	26	0.0144444
674	571.395	26	0.0144444
675	572.242	18	0.01
676	573.089	23	0.0127778
677	573.936	25	0.0138889
678	574.782	24	0.0133333
679	575.629	15	0.00833333
680	576.476	15	0.00833333
681	577.323	28	0.0155556
682	578.169	16	0.00888889
683	579.016	13	0.00722222
684	579.863	20	0.0111111
685	580.710	6	0.00333333
686	581.556	13	0.00722222
687	582.403	19	0.0105556
688	583.250	20	0.0111111
689	584.097	14	0.00777778
690	584.944	21	0.0116667
691	585.790	10	0.00555556
692	586.637	15	0.00833333
693	587.484	12	0.00666667
694	588.331	21	0.0116667
695	589.177	16	0.00888889
696	590.024	17	0.00944444
697	590.871	18	0.01
698	591.718	16	0.00888889
699	592.565	12	0.00666667
700	593.411	15	0.00833333
701	594.258	16	0.00888889
702	595.105	15	0.00833333
703	595.952	9	0.005
704	596.798	9	0.005
705	597.645	15	0.00833333
706	598.492	12	0.00666667
707	599.339	18	0.01
708	600.186	10	0.00555556
709	601.032	18	0.01
710	601.879	17	0.00944444
711	602.726	12	0.00666667
712	603.573	12	0.00666667
713	604.419	8	0.00444444
714	605.266	16	0.00888889
715	606.113	12	0.00666667
716	606.960	14	0.00777778
717	607.806	9	0.005
718	608.653	11	0.00611111
719	609.500	14	0.00777778
720	610.347	11	0.00611111
721	611.194	15	0.00833333
722	612.040	11	0.00611111
723	612.887	16	0.00888889
724	613.734	10	0.00555556
725	614.581	14	0.00777778
726	615.427	14	0.00777778
727	616.274	9	0.005
728	617.121	7	0.00388889
729	617.968	10	0.00555556
