#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-22, 15:57:57
# Real time (s): 1907.300
# Live time (s): 1800.000
#
# Total counts:  24412704
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  3488
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
565	479.097	1439	0.799444
566	479.944	1472	0.817778
567	480.790	1492	0.828889
568	481.637	1411	0.783889
569	482.484	1413	0.785
570	483.331	1391	0.772778
571	484.177	1440	0.8
572	485.024	1407	0.781667
573	485.871	1356	0.753333
574	486.718	1420	0.788889
575	487.565	1442	0.801111
576	488.411	1445	0.802778
577	489.258	1353	0.751667
578	490.105	1403	0.779444
579	490.952	1400	0.777778
580	491.798	1362	0.756667
581	492.645	1412	0.784444
582	493.492	1345	0.747222
583	494.339	1366	0.758889
584	495.185	1361	0.756111
585	496.032	1346	0.747778
586	496.879	1338	0.743333
587	497.726	1362	0.756667
588	498.573	1326	0.736667
589	499.419	1306	0.725556
590	500.266	1286	0.714444
591	501.113	1259	0.699444
592	501.960	1297	0.720556
593	502.806	1311	0.728333
594	503.653	1215	0.675
595	504.500	1263	0.701667
596	505.347	1313	0.729444
597	506.194	1222	0.678889
598	507.040	1258	0.698889
599	507.887	1216	0.675556
600	508.734	1227	0.681667
601	509.581	1214	0.674444
602	510.427	1195	0.663889
603	511.274	1163	0.646111
604	512.121	1192	0.662222
605	512.968	1234	0.685556
606	513.815	1195	0.663889
607	514.661	1177	0.653889
608	515.508	1197	0.665
609	516.355	1169	0.649444
610	517.202	1158	0.643333
611	518.048	1175	0.652778
612	518.895	1108	0.615556
613	519.742	1158	0.643333
614	520.589	1080	0.6
615	521.436	1116	0.62
616	522.282	1086	0.603333
617	523.129	1161	0.645
618	523.976	1101	0.611667
619	524.823	1064	0.591111
620	525.669	1133	0.629444
621	526.516	1071	0.595
622	527.363	1032	0.573333
623	528.210	1070	0.594444
624	529.056	1053	0.585
625	529.903	1056	0.586667
626	530.750	1026	0.57
627	531.597	1025	0.569444
628	532.444	1007	0.559444
629	533.290	1055	0.586111
630	534.137	1009	0.560556
631	534.984	1037	0.576111
632	535.831	974	0.541111
633	536.677	947	0.526111
634	537.524	982	0.545556
635	538.371	956	0.531111
636	539.218	1049	0.582778
637	540.065	902	0.501111
638	540.911	974	0.541111
639	541.758	926	0.514444
640	542.605	962	0.534444
641	543.452	997	0.553889
642	544.298	966	0.536667
643	545.145	935	0.519444
644	545.992	980	0.544444
645	546.839	945	0.525
646	547.686	891	0.495
647	548.532	951	0.528333
648	549.379	932	0.517778
649	550.226	879	0.488333
650	551.073	890	0.494444
651	551.919	909	0.505
652	552.766	939	0.521667
653	553.613	849	0.471667
654	554.460	856	0.475556
655	555.306	899	0.499444
656	556.153	904	0.502222
657	557.000	877	0.487222
658	557.847	845	0.469444
659	558.694	917	0.509444
660	559.540	900	0.5
661	560.387	932	0.517778
662	561.234	860	0.477778
663	562.081	853	0.473889
664	562.927	846	0.47
665	563.774	858	0.476667
666	564.621	830	0.461111
667	565.468	883	0.490556
668	566.315	846	0.47
669	567.161	891	0.495
670	568.008	869	0.482778
671	568.855	806	0.447778
672	569.702	864	0.48
673	570.548	817	0.453889
674	571.395	855	0.475
675	572.242	819	0.455
676	573.089	821	0.456111
677	573.936	829	0.460556
678	574.782	864	0.48
679	575.629	828	0.46
680	576.476	827	0.459444
681	577.323	819	0.455
682	578.169	780	0.433333
683	579.016	843	0.468333
684	579.863	845	0.469444
685	580.710	768	0.426667
686	581.556	825	0.458333
687	582.403	801	0.445
688	583.250	811	0.450556
689	584.097	788	0.437778
690	584.944	760	0.422222
691	585.790	803	0.446111
692	586.637	855	0.475
693	587.484	806	0.447778
694	588.331	822	0.456667
695	589.177	783	0.435
696	590.024	793	0.440556
697	590.871	795	0.441667
698	591.718	775	0.430556
699	592.565	800	0.444444
700	593.411	796	0.442222
701	594.258	784	0.435556
702	595.105	754	0.418889
703	595.952	782	0.434444
704	596.798	777	0.431667
705	597.645	745	0.413889
706	598.492	789	0.438333
707	599.339	757	0.420556
708	600.186	718	0.398889
709	601.032	713	0.396111
710	601.879	781	0.433889
711	602.726	797	0.442778
712	603.573	791	0.439444
713	604.419	759	0.421667
714	605.266	716	0.397778
715	606.113	735	0.408333
716	606.960	724	0.402222
717	607.806	727	0.403889
718	608.653	701	0.389444
