#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 17:39:33
# Real time (s): 1213.990
# Live time (s): 1200.000
#
# Total counts:  121046
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  67
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
647	548.532	14	0.0116667
648	549.379	7	0.00583333
649	550.226	3	0.0025
650	551.073	10	0.00833333
651	551.919	11	0.00916667
652	552.766	13	0.0108333
653	553.613	11	0.00916667
654	554.460	6	0.005
655	555.306	9	0.0075
656	556.153	14	0.0116667
657	557.000	8	0.00666667
658	557.847	9	0.0075
659	558.694	6	0.005
660	559.540	7	0.00583333
661	560.387	14	0.0116667
662	561.234	12	0.01
663	562.081	14	0.0116667
664	562.927	9	0.0075
665	563.774	8	0.00666667
666	564.621	10	0.00833333
667	565.468	11	0.00916667
668	566.315	9	0.0075
669	567.161	11	0.00916667
670	568.008	11	0.00916667
671	568.855	3	0.0025
672	569.702	10	0.00833333
673	570.548	7	0.00583333
674	571.395	6	0.005
675	572.242	9	0.0075
676	573.089	7	0.00583333
677	573.936	7	0.00583333
678	574.782	3	0.0025
679	575.629	6	0.005
680	576.476	7	0.00583333
681	577.323	12	0.01
682	578.169	7	0.00583333
683	579.016	5	0.00416667
684	579.863	3	0.0025
685	580.710	9	0.0075
686	581.556	8	0.00666667
687	582.403	5	0.00416667
688	583.250	11	0.00916667
689	584.097	6	0.005
690	584.944	4	0.00333333
691	585.790	6	0.005
692	586.637	3	0.0025
693	587.484	3	0.0025
694	588.331	4	0.00333333
695	589.177	10	0.00833333
696	590.024	4	0.00333333
697	590.871	5	0.00416667
698	591.718	3	0.0025
699	592.565	6	0.005
700	593.411	12	0.01
701	594.258	6	0.005
702	595.105	6	0.005
703	595.952	4	0.00333333
704	596.798	5	0.00416667
705	597.645	6	0.005
706	598.492	7	0.00583333
707	599.339	6	0.005
708	600.186	4	0.00333333
709	601.032	4	0.00333333
710	601.879	5	0.00416667
711	602.726	7	0.00583333
712	603.573	3	0.0025
713	604.419	2	0.00166667
714	605.266	3	0.0025
715	606.113	8	0.00666667
716	606.960	3	0.0025
717	607.806	6	0.005
718	608.653	6	0.005
719	609.500	5	0.00416667
720	610.347	2	0.00166667
721	611.194	2	0.00166667
722	612.040	1	0.000833333
723	612.887	7	0.00583333
724	613.734	1	0.000833333
725	614.581	3	0.0025
726	615.427	7	0.00583333
727	616.274	9	0.0075
728	617.121	3	0.0025
729	617.968	4	0.00333333
730	618.815	10	0.00833333
731	619.661	3	0.0025
732	620.508	6	0.005
733	621.355	3	0.0025
734	622.202	3	0.0025
735	623.048	2	0.00166667
736	623.895	6	0.005
737	624.742	0	0
738	625.589	4	0.00333333
739	626.436	2	0.00166667
740	627.282	3	0.0025
741	628.129	6	0.005
742	628.976	4	0.00333333
743	629.823	5	0.00416667
744	630.669	3	0.0025
745	631.516	2	0.00166667
746	632.363	1	0.000833333
747	633.210	3	0.0025
748	634.056	4	0.00333333
749	634.903	2	0.00166667
750	635.750	1	0.000833333
751	636.597	0	0
752	637.444	1	0.000833333
753	638.290	3	0.0025
754	639.137	1	0.000833333
755	639.984	2	0.00166667
756	640.831	4	0.00333333
757	641.677	1	0.000833333
758	642.524	1	0.000833333
759	643.371	2	0.00166667
760	644.218	3	0.0025
761	645.065	2	0.00166667
762	645.911	2	0.00166667
763	646.758	2	0.00166667
764	647.605	0	0
765	648.452	4	0.00333333
766	649.298	1	0.000833333
767	650.145	1	0.000833333
768	650.992	1	0.000833333
769	651.839	5	0.00416667
770	652.686	2	0.00166667
771	653.532	1	0.000833333
772	654.379	0	0
773	655.226	1	0.000833333
774	656.073	3	0.0025
775	656.919	3	0.0025
776	657.766	0	0
777	658.613	3	0.0025
778	659.460	2	0.00166667
779	660.306	4	0.00333333
780	661.153	2	0.00166667
781	662.000	1	0.000833333
782	662.847	1	0.000833333
783	663.694	2	0.00166667
784	664.540	4	0.00333333
785	665.387	1	0.000833333
786	666.234	3	0.0025
787	667.081	1	0.000833333
788	667.927	2	0.00166667
789	668.774	2	0.00166667
790	669.621	1	0.000833333
791	670.468	2	0.00166667
792	671.315	2	0.00166667
793	672.161	1	0.000833333
794	673.008	1	0.000833333
795	673.855	3	0.0025
796	674.702	0	0
797	675.548	1	0.000833333
