#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 14:35:11
# Real time (s): 1264.240
# Live time (s): 1200.000
#
# Total counts:  18613471
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  16368
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
287	243.694	20940	17.45
288	244.540	20664	17.22
289	245.387	20504	17.0867
290	246.234	19878	16.565
291	247.081	19597	16.3308
292	247.927	19282	16.0683
293	248.774	18770	15.6417
294	249.621	18354	15.295
295	250.468	17997	14.9975
296	251.315	17820	14.85
297	252.161	17363	14.4692
298	253.008	17227	14.3558
299	253.855	16948	14.1233
300	254.702	16575	13.8125
301	255.548	16264	13.5533
302	256.395	16032	13.36
303	257.242	15841	13.2008
304	258.089	15769	13.1408
305	258.935	15430	12.8583
306	259.782	15210	12.675
307	260.629	14898	12.415
308	261.476	14687	12.2392
309	262.323	14617	12.1808
310	263.169	14528	12.1067
311	264.016	14381	11.9842
312	264.863	14189	11.8242
313	265.710	14185	11.8208
314	266.556	14098	11.7483
315	267.403	14021	11.6842
316	268.250	13826	11.5217
317	269.097	13726	11.4383
318	269.944	13641	11.3675
319	270.790	13548	11.29
320	271.637	13346	11.1217
321	272.484	13317	11.0975
322	273.331	13501	11.2508
323	274.177	13122	10.935
324	275.024	13188	10.99
325	275.871	13121	10.9342
326	276.718	12921	10.7675
327	277.565	12901	10.7508
328	278.411	12910	10.7583
329	279.258	12931	10.7758
330	280.105	12661	10.5508
331	280.952	12727	10.6058
332	281.798	12779	10.6492
333	282.645	12655	10.5458
334	283.492	12469	10.3908
335	284.339	12777	10.6475
336	285.185	12671	10.5592
337	286.032	12463	10.3858
338	286.879	12358	10.2983
339	287.726	12473	10.3942
340	288.573	12417	10.3475
341	289.419	12497	10.4142
342	290.266	12371	10.3092
343	291.113	12068	10.0567
344	291.960	12189	10.1575
345	292.806	12057	10.0475
346	293.653	12171	10.1425
347	294.500	12098	10.0817
