Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-07
Horizontal Delay,0
Sample Interval,4e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.01
Vertical Position,0
,
,
,
Label,
TIME,CH1
-2.360000e-08,0.0024
-2.320000e-08,0.0024
-2.280000e-08,0.0028
-2.240000e-08,0.0032
-2.200000e-08,0.0032
-2.160000e-08,0.0032
-2.120000e-08,0.0032
-2.080000e-08,0.0036
-2.040000e-08,0.0036
-2.000000e-08,0.004
-1.960000e-08,0.004
-1.920000e-08,0.004
-1.880000e-08,0.0044
-1.840000e-08,0.0048
-1.800000e-08,0.0048
-1.760000e-08,0.0052
-1.720000e-08,0.0056
-1.680000e-08,0.0052
-1.640000e-08,0.0056
-1.600000e-08,0.006
-1.560000e-08,0.006
-1.520000e-08,0.0064
-1.480000e-08,0.0064
-1.440000e-08,0.0064
-1.400000e-08,0.0068
-1.360000e-08,0.0072
-1.320000e-08,0.0076
-1.280000e-08,0.0072
-1.240000e-08,0.008
-1.200000e-08,0.0076
-1.160000e-08,0.008
-1.120000e-08,0.0076
-1.080000e-08,0.0088
-1.040000e-08,0.0088
-1.000000e-08,0.008
-9.600000e-09,0.0088
-9.200000e-09,0.0088
-8.800000e-09,0.0088
-8.400000e-09,0.0092
-8.000000e-09,0.0092
-7.600000e-09,0.0096
-7.200000e-09,0.0096
-6.800000e-09,0.0096
-6.400000e-09,0.0104
-6.000000e-09,0.0104
-5.600000e-09,0.0104
-5.200000e-09,0.0104
-4.800000e-09,0.01
-4.400000e-09,0.0104
-4.000000e-09,0.0104
-3.600000e-09,0.0104
-3.200000e-09,0.0108
-2.800000e-09,0.0108
-2.400000e-09,0.0108
-2.000000e-09,0.0108
-1.600000e-09,0.0116
-1.200000e-09,0.0108
-8.000000e-10,0.0112
-4.000000e-10,0.0112
0.000000e+00,0.0112
4.000000e-10,0.0112
8.000000e-10,0.0116
1.200000e-09,0.0116
1.600000e-09,0.012
2.000000e-09,0.0112
2.400000e-09,0.0116
2.800000e-09,0.0116
3.200000e-09,0.012
3.600000e-09,0.012
4.000000e-09,0.0116
4.400000e-09,0.012
4.800000e-09,0.012
5.200000e-09,0.012
5.600000e-09,0.012
6.000000e-09,0.012
6.400000e-09,0.0124
6.800000e-09,0.012
7.200000e-09,0.012
7.600000e-09,0.012
8.000000e-09,0.012
8.400000e-09,0.012
8.800000e-09,0.0124
9.200000e-09,0.0124
9.600000e-09,0.0128
1.000000e-08,0.0124
1.040000e-08,0.0124
1.080000e-08,0.0124
1.120000e-08,0.0124
1.160000e-08,0.0124
1.200000e-08,0.0124
1.240000e-08,0.0124
1.280000e-08,0.0128
1.320000e-08,0.0124
1.360000e-08,0.0128
1.400000e-08,0.0128
1.440000e-08,0.0128
1.480000e-08,0.0128
1.520000e-08,0.0124
1.560000e-08,0.0124
1.600000e-08,0.0124
1.640000e-08,0.0128
1.680000e-08,0.0128
1.720000e-08,0.0128
1.760000e-08,0.012
1.800000e-08,0.0124
1.840000e-08,0.0124
1.880000e-08,0.0124
1.920000e-08,0.0124
1.960000e-08,0.0128
2.000000e-08,0.0124
2.040000e-08,0.0128
2.080000e-08,0.0128
2.120000e-08,0.012
2.160000e-08,0.0124
2.200000e-08,0.0128
2.240000e-08,0.0124
2.280000e-08,0.0124
2.320000e-08,0.0124
2.360000e-08,0.0124
2.400000e-08,0.0124
2.440000e-08,0.0128
2.480000e-08,0.0124
2.520000e-08,0.0124
2.560000e-08,0.0124
2.600000e-08,0.0124
2.640000e-08,0.012
2.680000e-08,0.012
2.720000e-08,0.0124
2.760000e-08,0.012
2.800000e-08,0.0124
2.840000e-08,0.012
2.880000e-08,0.012
2.920000e-08,0.012
2.960000e-08,0.012
3.000000e-08,0.012
3.040000e-08,0.0116
3.080000e-08,0.012
3.120000e-08,0.012
3.160000e-08,0.012
3.200000e-08,0.0116
3.240000e-08,0.0116
3.280000e-08,0.0116
3.320000e-08,0.0116
3.360000e-08,0.0116
3.400000e-08,0.0116
3.440000e-08,0.012
3.480000e-08,0.012
3.520000e-08,0.012
3.560000e-08,0.012
3.600000e-08,0.0116
3.640000e-08,0.0116
3.680000e-08,0.0116
3.720000e-08,0.0116
3.760000e-08,0.0116
3.800000e-08,0.0116
3.840000e-08,0.0116
3.880000e-08,0.0116
3.920000e-08,0.012
3.960000e-08,0.0116
4.000000e-08,0.0116
4.040000e-08,0.012
4.080000e-08,0.0116
4.120000e-08,0.0112
4.160000e-08,0.0112
4.200000e-08,0.0116
4.240000e-08,0.0116
4.280000e-08,0.0112
4.320000e-08,0.0112
4.360000e-08,0.0112
4.400000e-08,0.0116
4.440000e-08,0.0112
4.480000e-08,0.0116
4.520000e-08,0.0112
4.560000e-08,0.0116
4.600000e-08,0.0112
4.640000e-08,0.0116
4.680000e-08,0.0116
4.720000e-08,0.0112
4.760000e-08,0.0112
4.800000e-08,0.0112
4.840000e-08,0.0108
4.880000e-08,0.0108
4.920000e-08,0.0104
4.960000e-08,0.0108
5.000000e-08,0.0104
5.040000e-08,0.0108
5.080000e-08,0.0108
5.120000e-08,0.0104
5.160000e-08,0.01
5.200000e-08,0.0104
5.240000e-08,0.0104
5.280000e-08,0.0104
5.320000e-08,0.0104
5.360000e-08,0.0104
5.400000e-08,0.01
5.440000e-08,0.01
5.480000e-08,0.01
5.520000e-08,0.0096
5.560000e-08,0.0096
5.600000e-08,0.01
5.640000e-08,0.01
5.680000e-08,0.0104
5.720000e-08,0.01
5.760000e-08,0.0096
5.800000e-08,0.01
5.840000e-08,0.01
5.880000e-08,0.01
5.920000e-08,0.0096
5.960000e-08,0.0096
6.000000e-08,0.0096
6.040000e-08,0.0092
6.080000e-08,0.0096
6.120000e-08,0.0096
6.160000e-08,0.0092
6.200000e-08,0.0092
6.240000e-08,0.0092
6.280000e-08,0.0088
6.320000e-08,0.0088
6.360000e-08,0.0088
6.400000e-08,0.0088
6.440000e-08,0.0092
6.480000e-08,0.0088
6.520000e-08,0.0092
6.560000e-08,0.0088
6.600000e-08,0.0088
6.640000e-08,0.0084
6.680000e-08,0.0088
6.720000e-08,0.0088
6.760000e-08,0.0088
6.800000e-08,0.0088
6.840000e-08,0.0084
6.880000e-08,0.0088
6.920000e-08,0.0084
6.960000e-08,0.0084
7.000000e-08,0.0084
7.040000e-08,0.008
7.080000e-08,0.008
7.120000e-08,0.0084
7.160000e-08,0.008
7.200000e-08,0.008
7.240000e-08,0.008
7.280000e-08,0.0076
7.320000e-08,0.0076
7.360000e-08,0.0084
7.400000e-08,0.008
7.440000e-08,0.0076
7.480000e-08,0.0076
7.520000e-08,0.008
7.560000e-08,0.0076
7.600000e-08,0.0076
7.640000e-08,0.0076
7.680000e-08,0.0076
7.720000e-08,0.0076
7.760000e-08,0.008
7.800000e-08,0.0076
7.840000e-08,0.008
7.880000e-08,0.0072
7.920000e-08,0.0072
7.960000e-08,0.0072
8.000000e-08,0.0076
8.040000e-08,0.0072
8.080000e-08,0.0076
8.120000e-08,0.0072
8.160000e-08,0.0072
8.200000e-08,0.0072
8.240000e-08,0.0076
8.280000e-08,0.0076
8.320000e-08,0.0072
8.360000e-08,0.0072
8.400000e-08,0.0068
8.440000e-08,0.0072
8.480000e-08,0.0064
8.520000e-08,0.0072
8.560000e-08,0.0072
8.600000e-08,0.0068
8.640000e-08,0.0068
8.680000e-08,0.0072
8.720000e-08,0.0068
8.760000e-08,0.0068
8.800000e-08,0.0068
8.840000e-08,0.0068
8.880000e-08,0.0068
8.920000e-08,0.0064
8.960000e-08,0.0072
9.000000e-08,0.0064
9.040000e-08,0.0064
9.080000e-08,0.0068
9.120000e-08,0.0064
9.160000e-08,0.0064
9.200000e-08,0.0068
9.240000e-08,0.006
9.280000e-08,0.0064
9.320000e-08,0.0064
9.360000e-08,0.0064
9.400000e-08,0.0064
9.440000e-08,0.006
9.480000e-08,0.0064
9.520000e-08,0.006
9.560000e-08,0.0064
9.600000e-08,0.006
9.640000e-08,0.006
9.680000e-08,0.006
9.720000e-08,0.0064
9.760000e-08,0.006
9.800000e-08,0.006
9.840000e-08,0.006
9.880000e-08,0.006
9.920000e-08,0.0056
9.960000e-08,0.0056
1.000000e-07,0.006
1.004000e-07,0.0056
1.008000e-07,0.006
1.012000e-07,0.0056
1.016000e-07,0.0056
1.020000e-07,0.0056
1.024000e-07,0.0052
1.028000e-07,0.0052
1.032000e-07,0.0052
1.036000e-07,0.0052
1.040000e-07,0.0056
1.044000e-07,0.0052
1.048000e-07,0.0052
1.052000e-07,0.0052
1.056000e-07,0.0048
1.060000e-07,0.0048
1.064000e-07,0.0052
1.068000e-07,0.0052
1.072000e-07,0.0048
1.076000e-07,0.0044
1.080000e-07,0.0052
1.084000e-07,0.0052
1.088000e-07,0.0052
1.092000e-07,0.0052
1.096000e-07,0.0052
1.100000e-07,0.0048
1.104000e-07,0.0048
1.108000e-07,0.0048
1.112000e-07,0.0048
1.116000e-07,0.0048
1.120000e-07,0.0048
1.124000e-07,0.0048
1.128000e-07,0.0044
1.132000e-07,0.0048
1.136000e-07,0.0044
1.140000e-07,0.0048
1.144000e-07,0.0044
1.148000e-07,0.0044
1.152000e-07,0.0048
1.156000e-07,0.004
1.160000e-07,0.004
1.164000e-07,0.0044
1.168000e-07,0.0044
1.172000e-07,0.0044
1.176000e-07,0.0044
1.180000e-07,0.004
1.184000e-07,0.004
1.188000e-07,0.0044
1.192000e-07,0.004
1.196000e-07,0.0036
1.200000e-07,0.0036
1.204000e-07,0.0036
1.208000e-07,0.004
1.212000e-07,0.0036
1.216000e-07,0.004
1.220000e-07,0.0036
1.224000e-07,0.0036
1.228000e-07,0.0036
1.232000e-07,0.0036
1.236000e-07,0.004
1.240000e-07,0.0036
1.244000e-07,0.0032
1.248000e-07,0.0032
1.252000e-07,0.0032
1.256000e-07,0.0036
1.260000e-07,0.0032
1.264000e-07,0.0032
1.268000e-07,0.0032
1.272000e-07,0.004
1.276000e-07,0.0032
1.280000e-07,0.0032
1.284000e-07,0.0032
1.288000e-07,0.0032
1.292000e-07,0.0032
1.296000e-07,0.0028
1.300000e-07,0.0032
1.304000e-07,0.0032
1.308000e-07,0.0032
1.312000e-07,0.0032
1.316000e-07,0.0028
1.320000e-07,0.0032
1.324000e-07,0.0032
1.328000e-07,0.0028
1.332000e-07,0.0032
1.336000e-07,0.0028
1.340000e-07,0.0028
1.344000e-07,0.0032
1.348000e-07,0.0028
1.352000e-07,0.0028
1.356000e-07,0.0028
1.360000e-07,0.0028
1.364000e-07,0.0024
1.368000e-07,0.0028
1.372000e-07,0.0028
1.376000e-07,0.0028
1.380000e-07,0.0028
1.384000e-07,0.0024
1.388000e-07,0.0032
1.392000e-07,0.0028
1.396000e-07,0.0028
1.400000e-07,0.0024
1.404000e-07,0.0028
1.408000e-07,0.0024
1.412000e-07,0.0024
1.416000e-07,0.0028
1.420000e-07,0.0024
1.424000e-07,0.0024
1.428000e-07,0.0028
1.432000e-07,0.0024
1.436000e-07,0.0024
1.440000e-07,0.0024
1.444000e-07,0.0024
1.448000e-07,0.002
1.452000e-07,0.0024
1.456000e-07,0.002
1.460000e-07,0.002
1.464000e-07,0.002
1.468000e-07,0.0024
1.472000e-07,0.0024
1.476000e-07,0.002
1.480000e-07,0.002
1.484000e-07,0.0024
1.488000e-07,0.0024
1.492000e-07,0.002
1.496000e-07,0.002
1.500000e-07,0.002
1.504000e-07,0.002
1.508000e-07,0.0024
1.512000e-07,0.002
1.516000e-07,0.0024
1.520000e-07,0.002
1.524000e-07,0.002
1.528000e-07,0.0024
1.532000e-07,0.002
1.536000e-07,0.002
1.540000e-07,0.002
1.544000e-07,0.0016
1.548000e-07,0.002
1.552000e-07,0.002
1.556000e-07,0.002
1.560000e-07,0.002
1.564000e-07,0.002
1.568000e-07,0.002
1.572000e-07,0.0016
1.576000e-07,0.0016
1.580000e-07,0.0016
1.584000e-07,0.0016
1.588000e-07,0.0016
1.592000e-07,0.002
1.596000e-07,0.0016
1.600000e-07,0.0016
1.604000e-07,0.0016
1.608000e-07,0.0012
1.612000e-07,0.0016
1.616000e-07,0.002
1.620000e-07,0.0016
1.624000e-07,0.0016
1.628000e-07,0.0016
1.632000e-07,0.0016
1.636000e-07,0.0016
1.640000e-07,0.002
1.644000e-07,0.0016
1.648000e-07,0.0016
1.652000e-07,0.0016
1.656000e-07,0.0016
1.660000e-07,0.0016
1.664000e-07,0.0016
1.668000e-07,0.0012
1.672000e-07,0.0016
1.676000e-07,0.002
1.680000e-07,0.0012
1.684000e-07,0.0016
1.688000e-07,0.0012
1.692000e-07,0.0012
1.696000e-07,0.0012
1.700000e-07,0.0016
1.704000e-07,0.0016
1.708000e-07,0.0012
1.712000e-07,0.002
1.716000e-07,0.0016
1.720000e-07,0.0012
1.724000e-07,0.0012
1.728000e-07,0.0016
1.732000e-07,0.0012
1.736000e-07,0.0012
1.740000e-07,0.0016
1.744000e-07,0.0016
1.748000e-07,0.0016
1.752000e-07,0.0012
1.756000e-07,0.0012
1.760000e-07,0.0012
1.764000e-07,0.0008
1.768000e-07,0.0008
1.772000e-07,0.0008
1.776000e-07,0.0012
1.780000e-07,0.0012
1.784000e-07,0.0008
1.788000e-07,0.0012
1.792000e-07,0.0012
1.796000e-07,0.0008
1.800000e-07,0.0008
1.804000e-07,0.0012
1.808000e-07,0.0008
1.812000e-07,0.0012
1.816000e-07,0.0012
1.820000e-07,0.0012
1.824000e-07,0.0008
1.828000e-07,0.0012
1.832000e-07,0.0008
1.836000e-07,0.0012
1.840000e-07,0.0008
1.844000e-07,0.0008
1.848000e-07,0.0008
1.852000e-07,0.0012
1.856000e-07,0.0008
1.860000e-07,0.0008
1.864000e-07,0.0008
1.868000e-07,0.0012
1.872000e-07,0.0008
1.876000e-07,0.0008
1.880000e-07,0.0008
1.884000e-07,0.0004
1.888000e-07,0.0008
1.892000e-07,0.0008
1.896000e-07,0.0008
1.900000e-07,0.0004
1.904000e-07,0.0008
1.908000e-07,0.0008
1.912000e-07,0.0008
1.916000e-07,0.0008
1.920000e-07,0.0008
1.924000e-07,0.0008
1.928000e-07,0.0008
1.932000e-07,0.0004
1.936000e-07,0.0008
1.940000e-07,0.0004
1.944000e-07,0.0012
1.948000e-07,0.0004
1.952000e-07,0.0008
1.956000e-07,0.0008
1.960000e-07,0.0008
1.964000e-07,0.0004
1.968000e-07,0.0008
1.972000e-07,0.0012
1.976000e-07,0.0008
1.980000e-07,0.0008
1.984000e-07,0.0008
1.988000e-07,0.0008
1.992000e-07,0.0008
1.996000e-07,0.0004
2.000000e-07,0.0008
2.004000e-07,0.0008
2.008000e-07,0.0012
2.012000e-07,0.0008
2.016000e-07,0.0008
2.020000e-07,0.0008
2.024000e-07,0.0008
2.028000e-07,0.0004
2.032000e-07,0.0008
2.036000e-07,0.0004
2.040000e-07,0.0008
2.044000e-07,0.0008
2.048000e-07,0
2.052000e-07,0.0008
2.056000e-07,0.0004
2.060000e-07,0.0004
2.064000e-07,0.0004
2.068000e-07,0
2.072000e-07,0.0004
2.076000e-07,0.0008
2.080000e-07,0.0004
2.084000e-07,0
2.088000e-07,0.0004
2.092000e-07,0.0004
2.096000e-07,0.0004
2.100000e-07,0.0004
2.104000e-07,0.0008
2.108000e-07,0.0004
2.112000e-07,0.0004
2.116000e-07,0.0004
2.120000e-07,0.0008
2.124000e-07,0.0008
2.128000e-07,0.0004
2.132000e-07,0.0004
2.136000e-07,0.0008
2.140000e-07,0.0004
2.144000e-07,0
2.148000e-07,0
2.152000e-07,0.0004
2.156000e-07,0
2.160000e-07,0
2.164000e-07,0
2.168000e-07,0.0004
2.172000e-07,0.0004
2.176000e-07,0.0008
2.180000e-07,0.0008
2.184000e-07,0.0004
2.188000e-07,0.0004
2.192000e-07,0.0004
2.196000e-07,0.0004
2.200000e-07,0.0008
2.204000e-07,0.0004
2.208000e-07,0.0004
2.212000e-07,0
2.216000e-07,0.0004
2.220000e-07,0.0004
2.224000e-07,0
2.228000e-07,0
2.232000e-07,0.0008
2.236000e-07,0.0004
2.240000e-07,0
2.244000e-07,0.0004
2.248000e-07,0.0004
2.252000e-07,0
2.256000e-07,0.0004
2.260000e-07,0
2.264000e-07,0
2.268000e-07,0.0004
2.272000e-07,0.0004
2.276000e-07,0.0004
2.280000e-07,0.0008
2.284000e-07,0.0004
2.288000e-07,0.0004
2.292000e-07,0.0004
2.296000e-07,0.0004
2.300000e-07,0.0004
2.304000e-07,0
2.308000e-07,0
2.312000e-07,0.0004
2.316000e-07,0.0004
2.320000e-07,0
2.324000e-07,0.0004
2.328000e-07,0
2.332000e-07,0
2.336000e-07,0.0004
2.340000e-07,0
2.344000e-07,0
2.348000e-07,0.0004
2.352000e-07,0
2.356000e-07,0
2.360000e-07,0
2.364000e-07,0
2.368000e-07,0
2.372000e-07,0
2.376000e-07,0.0004
2.380000e-07,0.0004
2.384000e-07,0.0004
2.388000e-07,0.0004
2.392000e-07,0
2.396000e-07,0.0004
2.400000e-07,0
2.404000e-07,0.0004
2.408000e-07,0
2.412000e-07,0.0004
2.416000e-07,0
2.420000e-07,0
2.424000e-07,0
2.428000e-07,0
2.432000e-07,0
2.436000e-07,0.0004
2.440000e-07,0
2.444000e-07,0.0004
2.448000e-07,0
2.452000e-07,0.0004
2.456000e-07,0.0004
2.460000e-07,0
2.464000e-07,0
2.468000e-07,0.0004
2.472000e-07,0
2.476000e-07,0
2.480000e-07,0.0004
2.484000e-07,0
2.488000e-07,0.0004
2.492000e-07,0
2.496000e-07,0
2.500000e-07,0
2.504000e-07,0
2.508000e-07,0
2.512000e-07,0
2.516000e-07,0
2.520000e-07,0
2.524000e-07,0
2.528000e-07,0
2.532000e-07,0.0004
2.536000e-07,0
2.540000e-07,0
2.544000e-07,0
2.548000e-07,0
2.552000e-07,0
2.556000e-07,0
2.560000e-07,0.0004
2.564000e-07,0
2.568000e-07,0
2.572000e-07,0.0004
2.576000e-07,0.0004
2.580000e-07,0.0004
2.584000e-07,0
2.588000e-07,0
2.592000e-07,0
2.596000e-07,0
2.600000e-07,0
2.604000e-07,0
2.608000e-07,0
2.612000e-07,0
2.616000e-07,0.0004
2.620000e-07,0
2.624000e-07,0
2.628000e-07,0
2.632000e-07,0
2.636000e-07,0.0004
2.640000e-07,0.0004
2.644000e-07,0.0004
2.648000e-07,0.0004
2.652000e-07,0
2.656000e-07,0.0004
2.660000e-07,0.0004
2.664000e-07,0
2.668000e-07,0
2.672000e-07,0
2.676000e-07,0
2.680000e-07,0
2.684000e-07,0
2.688000e-07,0
2.692000e-07,0
2.696000e-07,0
2.700000e-07,0
2.704000e-07,0
2.708000e-07,0
2.712000e-07,0
2.716000e-07,0
2.720000e-07,0
2.724000e-07,0.0004
2.728000e-07,0
2.732000e-07,0
2.736000e-07,0
2.740000e-07,0
2.744000e-07,0
2.748000e-07,0
2.752000e-07,0
2.756000e-07,0
2.760000e-07,0.0004
2.764000e-07,0
2.768000e-07,0
2.772000e-07,0
2.776000e-07,0.0004
2.780000e-07,0
2.784000e-07,0
2.788000e-07,0
2.792000e-07,0.0004
2.796000e-07,0
2.800000e-07,0
2.804000e-07,0
2.808000e-07,0
2.812000e-07,0
2.816000e-07,0
2.820000e-07,0
2.824000e-07,-0.0004
2.828000e-07,0
2.832000e-07,0
2.836000e-07,0
2.840000e-07,0
2.844000e-07,0
2.848000e-07,0
2.852000e-07,-0.0004
2.856000e-07,0
2.860000e-07,0
2.864000e-07,0
2.868000e-07,0
2.872000e-07,0
2.876000e-07,0
2.880000e-07,0
2.884000e-07,0
2.888000e-07,0
2.892000e-07,0
2.896000e-07,0
2.900000e-07,0
2.904000e-07,0
2.908000e-07,0
2.912000e-07,0
2.916000e-07,0
2.920000e-07,0
2.924000e-07,0
2.928000e-07,0
2.932000e-07,0
2.936000e-07,0
2.940000e-07,-0.0004
2.944000e-07,0
2.948000e-07,0
2.952000e-07,0
2.956000e-07,0
2.960000e-07,0
2.964000e-07,0
2.968000e-07,0
2.972000e-07,-0.0004
2.976000e-07,-0.0004
2.980000e-07,0
2.984000e-07,0
2.988000e-07,0
2.992000e-07,0
2.996000e-07,0
3.000000e-07,0
3.004000e-07,0
3.008000e-07,0
3.012000e-07,0
3.016000e-07,0
3.020000e-07,0
3.024000e-07,-0.0004
3.028000e-07,-0.0004
3.032000e-07,0
3.036000e-07,0
3.040000e-07,0
3.044000e-07,0
3.048000e-07,-0.0004
3.052000e-07,0
3.056000e-07,0
3.060000e-07,0
3.064000e-07,0
3.068000e-07,0
3.072000e-07,0
3.076000e-07,0
3.080000e-07,0
3.084000e-07,0
3.088000e-07,0
3.092000e-07,0
3.096000e-07,0
3.100000e-07,0
3.104000e-07,-0.0004
3.108000e-07,0
3.112000e-07,-0.0004
3.116000e-07,-0.0004
3.120000e-07,0
3.124000e-07,0
3.128000e-07,-0.0004
3.132000e-07,0
3.136000e-07,0
3.140000e-07,0
3.144000e-07,0
3.148000e-07,0
3.152000e-07,0
3.156000e-07,-0.0004
3.160000e-07,0
3.164000e-07,-0.0004
3.168000e-07,0
3.172000e-07,-0.0004
3.176000e-07,0
3.180000e-07,0
3.184000e-07,0
3.188000e-07,0
3.192000e-07,0
3.196000e-07,0
3.200000e-07,0
3.204000e-07,0
3.208000e-07,-0.0004
3.212000e-07,0
3.216000e-07,-0.0004
3.220000e-07,0
3.224000e-07,-0.0004
3.228000e-07,0
3.232000e-07,-0.0004
3.236000e-07,0
3.240000e-07,0
3.244000e-07,0
3.248000e-07,0
3.252000e-07,0
3.256000e-07,0
3.260000e-07,0
3.264000e-07,0
3.268000e-07,0
3.272000e-07,-0.0004
3.276000e-07,0
3.280000e-07,0
3.284000e-07,-0.0004
3.288000e-07,0
3.292000e-07,0
3.296000e-07,0
3.300000e-07,-0.0004
3.304000e-07,0
3.308000e-07,0
3.312000e-07,0
3.316000e-07,0
3.320000e-07,0
3.324000e-07,0
3.328000e-07,0
3.332000e-07,-0.0004
3.336000e-07,0
3.340000e-07,-0.0004
3.344000e-07,0
3.348000e-07,0
3.352000e-07,0
3.356000e-07,0
3.360000e-07,0
3.364000e-07,-0.0004
3.368000e-07,-0.0004
3.372000e-07,0
3.376000e-07,-0.0004
3.380000e-07,-0.0004
3.384000e-07,-0.0004
3.388000e-07,0
3.392000e-07,0
3.396000e-07,0
3.400000e-07,-0.0004
3.404000e-07,0
3.408000e-07,0
3.412000e-07,0
3.416000e-07,0
3.420000e-07,-0.0004
3.424000e-07,-0.0004
3.428000e-07,0
3.432000e-07,0
3.436000e-07,0
3.440000e-07,-0.0004
3.444000e-07,0
3.448000e-07,-0.0004
3.452000e-07,0
3.456000e-07,0
3.460000e-07,0
3.464000e-07,0
3.468000e-07,-0.0004
3.472000e-07,0
3.476000e-07,0
3.480000e-07,-0.0004
3.484000e-07,-0.0004
3.488000e-07,0
3.492000e-07,-0.0004
3.496000e-07,0
3.500000e-07,0
3.504000e-07,0
3.508000e-07,0
3.512000e-07,0
3.516000e-07,0
3.520000e-07,0
3.524000e-07,-0.0004
3.528000e-07,-0.0004
3.532000e-07,0
3.536000e-07,0
3.540000e-07,0
3.544000e-07,-0.0004
3.548000e-07,-0.0004
3.552000e-07,0
3.556000e-07,-0.0004
3.560000e-07,-0.0004
3.564000e-07,-0.0004
3.568000e-07,0
3.572000e-07,-0.0004
3.576000e-07,0
3.580000e-07,-0.0004
3.584000e-07,0
3.588000e-07,0
3.592000e-07,0
3.596000e-07,-0.0004
3.600000e-07,-0.0004
3.604000e-07,0
3.608000e-07,-0.0008
3.612000e-07,0
3.616000e-07,-0.0004
3.620000e-07,0
3.624000e-07,0
3.628000e-07,0
3.632000e-07,-0.0004
3.636000e-07,-0.0004
3.640000e-07,-0.0004
3.644000e-07,0
3.648000e-07,-0.0004
3.652000e-07,-0.0004
3.656000e-07,-0.0004
3.660000e-07,-0.0004
3.664000e-07,-0.0004
3.668000e-07,-0.0004
3.672000e-07,0
3.676000e-07,0
3.680000e-07,0
3.684000e-07,-0.0004
3.688000e-07,-0.0004
3.692000e-07,-0.0004
3.696000e-07,0
3.700000e-07,-0.0004
3.704000e-07,-0.0004
3.708000e-07,0
3.712000e-07,-0.0004
3.716000e-07,-0.0004
3.720000e-07,-0.0004
3.724000e-07,-0.0004
3.728000e-07,-0.0004
3.732000e-07,-0.0004
3.736000e-07,-0.0004
3.740000e-07,-0.0004
3.744000e-07,-0.0004
3.748000e-07,-0.0004
3.752000e-07,-0.0004
3.756000e-07,-0.0004
3.760000e-07,-0.0004
3.764000e-07,-0.0004
3.768000e-07,0
3.772000e-07,-0.0004
3.776000e-07,-0.0004
3.780000e-07,-0.0004
3.784000e-07,-0.0004
3.788000e-07,-0.0004
3.792000e-07,-0.0004
3.796000e-07,-0.0004
3.800000e-07,-0.0004
3.804000e-07,-0.0004
3.808000e-07,0
3.812000e-07,0
3.816000e-07,0
3.820000e-07,-0.0004
3.824000e-07,0
3.828000e-07,0
3.832000e-07,-0.0004
3.836000e-07,-0.0004
3.840000e-07,0
3.844000e-07,0
3.848000e-07,0
3.852000e-07,-0.0004
3.856000e-07,0
3.860000e-07,-0.0004
3.864000e-07,-0.0004
3.868000e-07,-0.0004
3.872000e-07,-0.0004
3.876000e-07,-0.0004
3.880000e-07,0
3.884000e-07,-0.0004
3.888000e-07,-0.0004
3.892000e-07,-0.0004
3.896000e-07,-0.0004
3.900000e-07,-0.0004
3.904000e-07,-0.0004
3.908000e-07,0
3.912000e-07,-0.0004
3.916000e-07,0
3.920000e-07,-0.0004
3.924000e-07,-0.0004
3.928000e-07,0
3.932000e-07,0
3.936000e-07,-0.0004
3.940000e-07,-0.0004
3.944000e-07,0
3.948000e-07,-0.0004
3.952000e-07,-0.0004
3.956000e-07,-0.0004
3.960000e-07,0
3.964000e-07,-0.0004
3.968000e-07,0
3.972000e-07,0
3.976000e-07,-0.0004
3.980000e-07,0
3.984000e-07,0
3.988000e-07,-0.0004
3.992000e-07,0
3.996000e-07,0
4.000000e-07,-0.0004
4.004000e-07,-0.0004
4.008000e-07,-0.0004
4.012000e-07,-0.0004
4.016000e-07,0
4.020000e-07,0
4.024000e-07,0
4.028000e-07,0
4.032000e-07,0
4.036000e-07,-0.0004
4.040000e-07,-0.0004
4.044000e-07,0
4.048000e-07,-0.0004
4.052000e-07,-0.0004
4.056000e-07,0
4.060000e-07,-0.0004
4.064000e-07,-0.0004
4.068000e-07,-0.0004
4.072000e-07,-0.0004
4.076000e-07,0
4.080000e-07,-0.0004
4.084000e-07,-0.0004
4.088000e-07,0
4.092000e-07,-0.0004
4.096000e-07,-0.0004
4.100000e-07,-0.0004
4.104000e-07,-0.0004
4.108000e-07,-0.0004
4.112000e-07,-0.0004
4.116000e-07,-0.0004
4.120000e-07,0
4.124000e-07,-0.0004
4.128000e-07,0
4.132000e-07,0
4.136000e-07,-0.0004
4.140000e-07,-0.0004
4.144000e-07,0
4.148000e-07,-0.0004
4.152000e-07,-0.0004
4.156000e-07,0
4.160000e-07,0
4.164000e-07,-0.0004
4.168000e-07,-0.0004
4.172000e-07,-0.0004
4.176000e-07,-0.0004
4.180000e-07,0
4.184000e-07,-0.0004
4.188000e-07,-0.0004
4.192000e-07,-0.0004
4.196000e-07,-0.0004
4.200000e-07,-0.0004
4.204000e-07,-0.0004
4.208000e-07,-0.0004
4.212000e-07,0
4.216000e-07,0
4.220000e-07,0
4.224000e-07,0
4.228000e-07,-0.0004
4.232000e-07,-0.0004
4.236000e-07,0
4.240000e-07,-0.0004
4.244000e-07,0
4.248000e-07,0
4.252000e-07,0
4.256000e-07,0
4.260000e-07,0
4.264000e-07,-0.0004
4.268000e-07,-0.0004
