#
# Sample name: Sample title.                                                   
# Sample id:   
# Sample type: 
# User name:   
# Sample description: 
#
# Start time:    2024-05-24, 10:51:56
# Real time (s): 1222.850
# Live time (s): 1200.000
#
# Total counts:  1338875
#
# Left marker:  511 (433.371 keV)
# Right marker: 513 (435.065 keV)
# Counts:  3007
#
# Energy calibration coefficients ( E = sum(Ai * n**i) )
#     A0: 0.669355
#     A1: 0.846774
#     A2: 0.000000
#     A3: 0.000000
# Energy unit: keV
#
# Channel data
# n	energy(keV)	counts	rate(1/s)
#-----------------------------------------------------------------------
1003	849.984	310	0.258333
1004	850.831	323	0.269167
1005	851.677	320	0.266667
1006	852.524	286	0.238333
1007	853.371	332	0.276667
1008	854.218	301	0.250833
1009	855.065	285	0.2375
1010	855.911	294	0.245
1011	856.758	279	0.2325
1012	857.605	290	0.241667
1013	858.452	279	0.2325
1014	859.298	248	0.206667
1015	860.145	289	0.240833
1016	860.992	304	0.253333
1017	861.839	291	0.2425
1018	862.686	296	0.246667
1019	863.532	270	0.225
1020	864.379	273	0.2275
1021	865.226	273	0.2275
1022	866.073	266	0.221667
1023	866.919	272	0.226667
1024	867.766	252	0.21
